position_ss,lastname,firstname,nationality,age,dob,wst_rider_id,fis_code,number_of_results_ss,points_ss,gender,concat_id,created_at,updated_at
599,McCarthy,Matthew,CAN,,,97005,,2 / (2),59.62,m,matthewmccarthycan,11/21/20 8:22,11/21/20 8:22
600,Shegelman,Josh,CAN,,,99837,,3 / (4),59.54,m,joshshegelmancan,11/21/20 8:22,11/21/20 8:22
601,Buttle,Finlay,GBR,,,99212,,3 / (4),59.37,m,finlaybuttlegbr,11/21/20 8:22,11/21/20 8:22
602,Saito,Ryoma,JPN,,,100755,,3 / (4),59.19,m,ryomasaitojpn,11/21/20 8:22,11/21/20 8:22
603,Peter,Lotz,GER,,,100452,,2 / (2),59.1,m,lotzpeterger,11/21/20 8:22,11/21/20 8:22
604,Andrasovich,Uladzislau,BLR,,,96599,1664926,2 / (2),59.08,m,uladzislauandrasovichblr,11/21/20 8:22,11/21/20 8:22
605,Jozsa,Martin,SVK,,,99083,,3 / (7),59.01,m,martinjozsasvk,11/21/20 8:22,11/21/20 8:22
606,Seymour,Bailey,CAN,18,7/5/02 0:00,92605,,2 / (2),58.93,m,baileyseymourcan,11/21/20 8:22,11/21/20 8:22
607,Hed,Olle,SWE,,,87980,9500170,2 / (2),58.88,m,ollehedswe,11/21/20 8:22,11/21/20 8:22
608,SELZLER,Gage,CAN,,,96216,9101070,3 / (3),58.83,m,gageselzlercan,11/21/20 8:22,11/21/20 8:22
609,Fedorowycz,Lys,USA,,,98824,,3 / (3),58.69,m,lysfedorowyczusa,11/21/20 8:22,11/21/20 8:22
610,Thoroddsson,Arnor Dagur,ISL,,,100025,9250061,2 / (2),58.68,m,arnor dagurthoroddssonisl,11/21/20 8:22,11/21/20 8:22
611,Jones,Dayton,CAN,17,8/9/03 0:00,96213,9101058,3 / (4),58.66,m,daytonjonescan,11/21/20 8:22,11/21/20 8:22
612,Davidsson,Aron Snorri,ISL,,,94726,9250000,3 / (3),58.61,m,aron snorridavidssonisl,11/21/20 8:22,11/21/20 8:22
613,Baikie,Zak,NZL,,,97573,9410062,2 / (2),58.38,m,zakbaikienzl,11/21/20 8:22,11/21/20 8:22
614,Hagen,Ole Christian,NOR,25,6/7/95 0:00,81726,,1 / (1),57.77,m,ole christianhagennor,11/21/20 8:22,11/21/20 8:22
615,Hernler,Phillip,AUT,,,100511,,2 / (2),57.64,m,philliphernleraut,11/21/20 8:22,11/21/20 8:22
616,Melville Ives,Campbell,NZL,,,101135,,1 / (1),57.59,m,campbellmelville ivesnzl,11/21/20 8:22,11/21/20 8:22
617,George,Connor,CAN,,,99436,,2 / (2),57.56,m,connorgeorgecan,11/21/20 8:22,11/21/20 8:22
618,Sequeira,Gabriel,CAN,,,99445,,1 / (1),57.52,m,gabrielsequeiracan,11/21/20 8:22,11/21/20 8:22
619,Tynan,Liam,GBR,,,97673,,2 / (2),57.48,m,liamtynangbr,11/21/20 8:22,11/21/20 8:22
620,Kyriazis,Aris,GER,,,98649,,3 / (3),57.34,m,ariskyriazisger,11/21/20 8:22,11/21/20 8:22
621,Lopez Lasierra,Francho,ESP,,,101143,,2 / (2),57.27,m,francholopez lasierraesp,11/21/20 8:22,11/21/20 8:22
622,Bollock,Ryder,USA,,,98899,,2 / (2),56.81,m,ryderbollockusa,11/21/20 8:22,11/21/20 8:22
623,Fukada,Nagisa,JPN,,,98183,,3 / (4),56.72,m,nagisafukadajpn,11/21/20 8:22,11/21/20 8:22
624,Albrecht,London,USA,,,97845,,2 / (2),56.63,m,londonalbrechtusa,11/21/20 8:22,11/21/20 8:22
625,Landmark,Philip,SWE,28,3/22/92 0:00,72897,9500082,1 / (1),56.63,m,philiplandmarkswe,11/21/20 8:22,11/21/20 8:22
626,Stojak,Tino,CRO,,,92429,9380019,2 / (2),56.46,m,tinostojakcro,11/21/20 8:22,11/21/20 8:22
627,Woodworth,Kaleb,CAN,,,96368,9101118,2 / (2),56.02,m,kalebwoodworthcan,11/21/20 8:22,11/21/20 8:22
628,Henderson,Garrett,USA,,,97476,,3 / (3),55.61,m,garretthendersonusa,11/21/20 8:22,11/21/20 8:22
629,Reimer,Neko,CAN,13,11/28/06 0:00,93742,,1 / (1),55.55,m,nekoreimercan,11/21/20 8:22,11/21/20 8:22
630,Niwa,Jake,CAN,,,99408,,3 / (5),55.54,m,jakeniwacan,11/21/20 8:22,11/21/20 8:22
631,Brown,Noah,USA,,,97880,,1 / (1),55.54,m,noahbrownusa,11/21/20 8:22,11/21/20 8:22
632,Djunaedi,Adam,CAN,,,92022,,1 / (1),55.43,m,adamdjunaedican,11/21/20 8:22,11/21/20 8:22
633,Kutmon,Jonathan,AUT,,,97875,,2 / (2),55.33,m,jonathankutmonaut,11/21/20 8:22,11/21/20 8:22
634,Volopich,Daniel,CZE,,,99068,,3 / (3),55.23,m,danielvolopichcze,11/21/20 8:22,11/21/20 8:22
635,Smits,Sam,NED,,,97668,,3 / (3),55.11,m,samsmitsned,11/21/20 8:22,11/21/20 8:22
636,Deltrap,Nicky,NED,,,99232,,3 / (3),54.94,m,nickydeltrapned,11/21/20 8:22,11/21/20 8:22
637,Kiyomizu,Shuhei,JPN,,,96867,9300797,3 / (4),54.84,m,shuheikiyomizujpn,11/21/20 8:22,11/21/20 8:22
638,Iwasaki,Kota,JPN,,,99502,,3 / (4),54.76,m,kotaiwasakijpn,11/21/20 8:22,11/21/20 8:22
639,Ogawa,Yuma,JPN,29,6/2/91 0:00,76444,9300659,1 / (1),54.6,m,yumaogawajpn,11/21/20 8:22,11/21/20 8:22
640,Willemsen,Jesse,NED,,,98443,,2 / (2),54.49,m,jessewillemsenned,11/21/20 8:22,11/21/20 8:22
641,Krogt  Van Der,Mitchell,NED,,,100224,,3 / (4),54.22,m,mitchellkrogt  van derned,11/21/20 8:22,11/21/20 8:22
642,Tomabechi,Shu,JPN,,,100598,,3 / (4),54.19,m,shutomabechijpn,11/21/20 8:22,11/21/20 8:22
643,Sonne,Konrad,AUT,,,81362,,2 / (2),54.12,m,konradsonneaut,11/21/20 8:22,11/21/20 8:22
644,Banados,Felipe,CHI,,,96190,9110026,3 / (5),53.77,m,felipebanadoschi,11/21/20 8:22,11/21/20 8:22
645,Ito,Yuki,JPN,,,97917,,3 / (3),53.74,m,yukiitojpn,11/21/20 8:22,11/21/20 8:22
646,Minkov,Mihail,BUL,17,11/16/03 0:00,100355,9090149,2 / (2),53.35,m,mihailminkovbul,11/21/20 8:22,11/21/20 8:22
647,Kongshem,Haavard,NOR,,,97686,,3 / (4),52.97,m,haavardkongshemnor,11/21/20 8:22,11/21/20 8:22
648,Hasler,Jonas,SUI,,,92544,,2 / (2),52.82,m,jonashaslersui,11/21/20 8:22,11/21/20 8:22
649,McHatten,Colton,CAN,,,100476,,3 / (3),52.63,m,coltonmchattencan,11/21/20 8:22,11/21/20 8:22
650,Skandera,Matyas,CZE,,,96148,,2 / (2),52.6,m,matyasskanderacze,11/21/20 8:22,11/21/20 8:22
651,Bergmann,Darek,CZE,29,5/1/91 0:00,54943,,1 / (1),52.41,m,darekbergmanncze,11/21/20 8:22,11/21/20 8:22
652,Petrovski,Marko,MKD,,,100621,,3 / (3),52.23,m,markopetrovskimkd,11/21/20 8:22,11/21/20 8:22
653,Gustaffson,Tim,NOR,,,98566,,3 / (4),51.53,m,timgustaffsonnor,11/21/20 8:22,11/21/20 8:22
654,Mendolia,Facundo Catriel,ARG,,,96047,9030084,3 / (3),51.38,m,facundo catrielmendoliaarg,11/21/20 8:22,11/21/20 8:22
655,Montalvo,Trey,CAN,,,99417,,3 / (4),51.3,m,treymontalvocan,11/21/20 8:22,11/21/20 8:22
656,Luengo,Esteeban,ARG,,,92346,,3 / (3),51.07,m,esteebanluengoarg,11/21/20 8:22,11/21/20 8:22
657,Carlund,Cornelia,SWE,,,99238,,1 / (1),51.05,m,corneliacarlundswe,11/21/20 8:22,11/21/20 8:22
658,Ozahata,Sora,JPN,,,98173,,3 / (4),51.03,m,soraozahatajpn,11/21/20 8:22,11/21/20 8:22
659,Jenssen,Bjorn Johan,NOR,,,72652,,2 / (2),50.95,m,bjorn johanjenssennor,11/21/20 8:22,11/21/20 8:22
660,Heninger,Dexter,CAN,,,99406,,3 / (3),50.67,m,dexterheningercan,11/21/20 8:22,11/21/20 8:22
661,Arnarsson,Skirnir Dadi,ISL,,,95744,,3 / (3),50.46,m,skirnir dadiarnarssonisl,11/21/20 8:22,11/21/20 8:22
662,Davidson,Barack,CAN,,,100935,,2 / (2),50.41,m,barackdavidsoncan,11/21/20 8:22,11/21/20 8:22
663,Bauer,Raphael,FRA,,,98437,,2 / (2),50.39,m,raphaelbauerfra,11/21/20 8:22,11/21/20 8:22
664,Peter,Jakob,GER,,,81385,,3 / (3),50.24,m,jakobpeterger,11/21/20 8:22,11/21/20 8:22
665,Odinsson,Hafsteinn Heimir,ISL,,,99031,,3 / (3),50.23,m,hafsteinn heimirodinssonisl,11/21/20 8:22,11/21/20 8:22
666,Delago,Lukas,GER,,,100454,,3 / (4),50.21,m,lukasdelagoger,11/21/20 8:22,11/21/20 8:22
667,Legac,Fran,CRO,,,97682,,3 / (7),50.17,m,franlegaccro,11/21/20 8:22,11/21/20 8:22
668,Wiffen,Jadon,CAN,,,100724,,2 / (2),50.09,m,jadonwiffencan,11/21/20 8:22,11/21/20 8:22
669,Asmundsson,Einar Agust,ISL,,,101067,,1 / (1),49.95,m,einar agustasmundssonisl,11/21/20 8:22,11/21/20 8:22
670,Obradovic,Petar,SRB,,,98196,9310037,3 / (3),49.88,m,petarobradovicsrb,11/21/20 8:22,11/21/20 8:22
671,Jiang,Xinjie,CHN,,,100221,,3 / (4),49.86,m,xinjiejiangchn,11/21/20 8:22,11/21/20 8:22
672,Angstl,Linus,GER,,,95380,,2 / (2),49.8,m,linusangstlger,11/21/20 8:22,11/21/20 8:22
673,Copenhaver,Clay,USA,,,96972,,2 / (2),49.57,m,claycopenhaverusa,11/21/20 8:22,11/21/20 8:22
674,Sladic,Aljaz,SLO,,,95197,,3 / (4),49.57,m,aljazsladicslo,11/21/20 8:22,11/21/20 8:22
675,Steendam,Cole,CAN,,,97996,,2 / (2),49.53,m,colesteendamcan,11/21/20 8:22,11/21/20 8:22
676,Giovannini,Edoardo,ITA,,,96544,,2 / (2),49.51,m,edoardogiovanniniita,11/21/20 8:22,11/21/20 8:22
677,Choi,Seongjun,KOR,,,100496,,3 / (3),49.25,m,seongjunchoikor,11/21/20 8:22,11/21/20 8:22
678,Radulovic,Ognjen,SRB,,,100626,,3 / (5),49.22,m,ognjenradulovicsrb,11/21/20 8:22,11/21/20 8:22
679,Rodriguez,Xavier,AND,25,1/1/95 0:00,75930,,1 / (1),49.09,m,xavierrodriguezand,11/21/20 8:22,11/21/20 8:22
680,Grkovic,Vladan,SRB,,,100055,,3 / (4),48.94,m,vladangrkovicsrb,11/21/20 8:22,11/21/20 8:22
681,Westfall,Jake,USA,,,97751,,2 / (2),48.93,m,jakewestfallusa,11/21/20 8:22,11/21/20 8:22
682,Strobel,Seth,CAN,16,7/20/04 0:00,96230,9101106,2 / (2),48.7,m,sethstrobelcan,11/21/20 8:22,11/21/20 8:22
683,Layton,Kurt,CAN,26,1/21/94 0:00,80776,,1 / (1),48.59,m,kurtlaytoncan,11/21/20 8:22,11/21/20 8:22
683,Masuda,Riku,JPN,,,90212,,3 / (3),48.59,m,rikumasudajpn,11/21/20 8:22,11/21/20 8:22
685,Sato,Kai,JPN,,,81756,9300789,1 / (1),48.52,m,kaisatojpn,11/21/20 8:22,11/21/20 8:22
686,Bjorgvinsson,Arnar,ISL,,,99041,,2 / (2),48.47,m,arnarbjorgvinssonisl,11/21/20 8:22,11/21/20 8:22
687,Armbruster,Jack,USA,,,97548,,1 / (1),48.26,m,jackarmbrusterusa,11/21/20 8:22,11/21/20 8:22
688,Baez,Gonzalo Daniel,ARG,,,94383,9030129,3 / (4),48.13,m,gonzalo danielbaezarg,11/21/20 8:22,11/21/20 8:22
689,Tarmann,Marcel,AUT,,,91196,,2 / (2),48.13,m,marceltarmannaut,11/21/20 8:22,11/21/20 8:22
690,Kordiak,David,SVK,23,6/27/97 0:00,84833,9700041,2 / (2),48.12,m,davidkordiaksvk,11/21/20 8:22,11/21/20 8:22
691,Gastl,Angelo,AUT,,,82525,,1 / (1),48.07,m,angelogastlaut,11/21/20 8:22,11/21/20 8:22
692,Mazet Brown,Txema,NZL,,,97597,,3 / (3),47.73,m,txemamazet brownnzl,11/21/20 8:22,11/21/20 8:22
693,Hui,Yining,CHN,,,93913,1124956,3 / (3),47.72,m,yininghuichn,11/21/20 8:22,11/21/20 8:22
694,Komsi,Juuse,FIN,,,94154,,2 / (2),47.71,m,juusekomsifin,11/21/20 8:22,11/21/20 8:22
695,Osmond,Tommy,GBR,,,98461,,3 / (3),47.68,m,tommyosmondgbr,11/21/20 8:22,11/21/20 8:22
696,Clara Ventosa,Jan,ESP,,,100858,,3 / (4),47.59,m,janclara ventosaesp,11/21/20 8:22,11/21/20 8:22
697,Holland,Hayden,CAN,,,98466,,3 / (5),47.54,m,haydenhollandcan,11/21/20 8:22,11/21/20 8:22
698,Bubic,Leon,CRO,,,97683,,3 / (7),47.49,m,leonbubiccro,11/21/20 8:22,11/21/20 8:22
699,Valkenborgh,Niels,BEL,,,99809,,3 / (3),47.34,m,nielsvalkenborghbel,11/21/20 8:22,11/21/20 8:22
700,Fux,Marc,GER,,,100453,,3 / (4),46.98,m,marcfuxger,11/21/20 8:22,11/21/20 8:22
701,Eythorsson,Asgeir Bjarni,ISL,,,97449,9250039,2 / (2),46.75,m,asgeir bjarnieythorssonisl,11/21/20 8:22,11/21/20 8:22
702,Sutter,Gian Andrea,SUI,21,3/26/99 0:00,87634,9510362,1 / (1),46.74,m,gian andreasuttersui,11/21/20 8:22,11/21/20 8:22
703,Koenig,Lennox,AUT,,,100458,,3 / (3),46.55,m,lennoxkoenigaut,11/21/20 8:22,11/21/20 8:22
704,Wynnyk,Solomon,CAN,,,101040,,3 / (3),46.44,m,solomonwynnykcan,11/21/20 8:22,11/21/20 8:22
705,Strolz,Timo,SUI,,,91078,9510423,2 / (2),46.44,m,timostrolzsui,11/21/20 8:22,11/21/20 8:22
706,Ernst,Koy,CAN,,,95724,,3 / (7),46.35,m,koyernstcan,11/21/20 8:22,11/21/20 8:22
707,Bunce,Lewis,CAN,15,4/1/05 0:00,100014,,3 / (3),46.27,m,lewisbuncecan,11/21/20 8:22,11/21/20 8:22
708,Viscarro,Augusto,ARG,,,100208,,2 / (2),46.19,m,augustoviscarroarg,11/21/20 8:22,11/21/20 8:22
709,Haemaelaeinen,Elias,FIN,,,97143,,2 / (2),46.06,m,eliashaemaelaeinenfin,11/21/20 8:22,11/21/20 8:22
710,Zoega,Svavar,ISL,,,97455,9250055,2 / (2),45.91,m,svavarzoegaisl,11/21/20 8:22,11/21/20 8:22
711,Petrov,Vladislav,RUS,,,100239,9480830,2 / (2),45.89,m,vladislavpetrovrus,11/21/20 8:22,11/21/20 8:22
712,Shimizu,Toma,JPN,,,96833,,2 / (2),45.79,m,tomashimizujpn,11/21/20 8:22,11/21/20 8:22
713,Doumos,Ioannis,GRE,,,99209,,3 / (4),45.71,m,ioannisdoumosgre,11/21/20 8:22,11/21/20 8:22
714,Asaga,Shimpei,JPN,30,5/7/90 0:00,87333,,3 / (3),45.64,m,shimpeiasagajpn,11/21/20 8:22,11/21/20 8:22
715,Cookshaw,Simon,CAN,,,97948,,3 / (3),45.44,m,simoncookshawcan,11/21/20 8:22,11/21/20 8:22
716,Lehner,Elias,SUI,,,95313,,2 / (2),45.13,m,eliaslehnersui,11/21/20 8:22,11/21/20 8:22
717,Farnsworth,Philip,USA,,,89523,,1 / (1),45.12,m,philipfarnsworthusa,11/21/20 8:22,11/21/20 8:22
718,Lee,Byung-Yun,KOR,,,96475,9320188,1 / (1),44.98,m,byung-yunleekor,11/21/20 8:22,11/21/20 8:22
719,Matt,Landen,USA,,,98897,,3 / (3),44.6,m,landenmattusa,11/21/20 8:22,11/21/20 8:22
720,Arutyunov,Garik,BEL,,,100156,,3 / (3),44.55,m,garikarutyunovbel,11/21/20 8:22,11/21/20 8:22
721,Teixeira,Joao,BRA,,,96563,,3 / (6),44.54,m,joaoteixeirabra,11/21/20 8:22,11/21/20 8:22
722,Mueller,Florian,GER,,,99289,,3 / (6),44.54,m,florianmuellerger,11/21/20 8:22,11/21/20 8:22
723,Takahashi,Kotaro,JPN,,,96864,9300984,3 / (3),44.49,m,kotarotakahashijpn,11/21/20 8:22,11/21/20 8:22
724,Landreth,Luke,CAN,,,94843,,3 / (4),44.42,m,lukelandrethcan,11/21/20 8:22,11/21/20 8:22
725,Shelly,Anthony,CAN,13,2/12/07 0:00,100479,,1 / (1),44.3,m,anthonyshellycan,11/21/20 8:22,11/21/20 8:22
726,Wysock,Brogan,USA,,,100872,,3 / (4),44.14,m,broganwysockusa,11/21/20 8:22,11/21/20 8:22
727,Lunde,Benjamin,NOR,,,100616,,2 / (2),44.07,m,benjaminlundenor,11/21/20 8:22,11/21/20 8:22
728,BAILLY SALIN,Maxime,FRA,,,91557,9190515,2 / (2),43.84,m,maximebailly salinfra,11/21/20 8:22,11/21/20 8:22
729,Agnew,Joshua,AUS,,,94290,9040258,2 / (2),43.61,m,joshuaagnewaus,11/21/20 8:22,11/21/20 8:22
730,Baribault,Tucker,USA,,,85128,,1 / (1),43.18,m,tuckerbaribaultusa,11/21/20 8:22,11/21/20 8:22
731,Ahola,Niko,FIN,,,97145,,3 / (3),43.16,m,nikoaholafin,11/21/20 8:22,11/21/20 8:22
732,Hofberger,Tim,GER,,,98645,,1 / (1),43.13,m,timhofbergerger,11/21/20 8:22,11/21/20 8:22
733,McDaniel,Malem,USA,,,96976,,2 / (2),43.03,m,malemmcdanielusa,11/21/20 8:22,11/21/20 8:22
734,Sarsland,Logan,USA,,,98815,,3 / (3),43.01,m,logansarslandusa,11/21/20 8:22,11/21/20 8:22
735,Maligoj,Lenart,SLO,,,97723,9560223,3 / (3),42.61,m,lenartmaligojslo,11/21/20 8:22,11/21/20 8:22
736,Spence,MacKay,CAN,,,96584,9101127,1 / (1),42.6,m,mackayspencecan,11/21/20 8:22,11/21/20 8:22
737,Rudgley,Jordan,NZL,,,97575,9410060,2 / (2),42.19,m,jordanrudgleynzl,11/21/20 8:22,11/21/20 8:22
738,Apelland Svendsen,Peder,NOR,,,100614,,3 / (3),41.92,m,pederapelland svendsennor,11/21/20 8:22,11/21/20 8:22
739,Ferrell,Lyon,NOR,,,100211,,1 / (1),41.92,m,lyonferrellnor,11/21/20 8:22,11/21/20 8:22
740,Ayyobi,Zacharyah,CAN,15,10/29/05 0:00,101034,,2 / (2),41.91,m,zacharyahayyobican,11/21/20 8:22,11/21/20 8:22
741,Miltimore,Jacob,CAN,17,2/25/03 0:00,93495,9101019,2 / (2),41.85,m,jacobmiltimorecan,11/21/20 8:22,11/21/20 8:22
742,Kurstatscher,Tim,GER,,,99216,,3 / (4),41.7,m,timkurstatscherger,11/21/20 8:22,11/21/20 8:22
743,Olafsson,Stefan Jon,ISL,,,100024,9250072,2 / (2),41.48,m,stefan jonolafssonisl,11/21/20 8:22,11/21/20 8:22
744,Knellwolf,Andrin,SUI,,,92982,9510508,2 / (2),41.4,m,andrinknellwolfsui,11/21/20 8:22,11/21/20 8:22
745,Bondi,Nicolo,ITA,,,97283,,2 / (2),41.34,m,nicolobondiita,11/21/20 8:22,11/21/20 8:22
746,Connolly,John,USA,,,97761,,2 / (2),41.34,m,johnconnollyusa,11/21/20 8:22,11/21/20 8:22
747,Parich,Benjamin,AUT,,,100488,,1 / (1),41.17,m,benjaminparichaut,11/21/20 8:22,11/21/20 8:22
748,Fuchs,Davin,AUT,,,96755,,2 / (2),41.13,m,davinfuchsaut,11/21/20 8:22,11/21/20 8:22
749,Visser,Martin,CAN,,,100934,,2 / (2),40.9,m,martinvissercan,11/21/20 8:22,11/21/20 8:22
750,Stock,David,AUT,,,97872,,2 / (2),40.88,m,davidstockaut,11/21/20 8:22,11/21/20 8:22
751,Wang,Liwen,CHN,,,96903,1124984,2 / (2),40.67,m,liwenwangchn,11/21/20 8:22,11/21/20 8:22
752,Wheeler,Ben,CAN,,,97029,,2 / (2),39.94,m,benwheelercan,11/21/20 8:22,11/21/20 8:22
753,Harvey-Smith,Hayden,GBR,,,95048,,3 / (3),39.72,m,haydenharvey-smithgbr,11/21/20 8:22,11/21/20 8:22
754,Krauer,Jonas,CZE,,,100463,,3 / (3),39.7,m,jonaskrauercze,11/21/20 8:22,11/21/20 8:22
755,Tsurusawa,Yuto,JPN,,,99274,,3 / (3),39.65,m,yutotsurusawajpn,11/21/20 8:22,11/21/20 8:22
756,Qin,Longen,CHN,,,100193,9120123,1 / (1),39.44,m,longenqinchn,11/21/20 8:22,11/21/20 8:22
757,Gruber,Patrick,AUT,,,55285,7050170,1 / (1),38.88,m,patrickgruberaut,11/21/20 8:22,11/21/20 8:22
758,Luchkin,Dmytro,UKR,,,99964,,2 / (2),38.84,m,dmytroluchkinukr,11/21/20 8:22,11/21/20 8:22
759,Seljenes,Liam,NOR,,,94622,,3 / (3),38.71,m,liamseljenesnor,11/21/20 8:22,11/21/20 8:22
760,Shaw,Noah,CAN,14,6/6/06 0:00,96222,,3 / (3),38.68,m,noahshawcan,11/21/20 8:22,11/21/20 8:22
761,Wood,Max,CAN,,,100936,,2 / (2),38.66,m,maxwoodcan,11/21/20 8:22,11/21/20 8:22
762,Cavallo,Gabriele,ITA,,,97131,,1 / (1),38.65,m,gabrielecavalloita,11/21/20 8:22,11/21/20 8:22
763,Olivieri,Federico,ITA,,,86556,9290399,1 / (1),38.4,m,federicoolivieriita,11/21/20 8:22,11/21/20 8:22
764,Kelly,Kaden,USA,,,98934,,2 / (2),38.39,m,kadenkellyusa,11/21/20 8:22,11/21/20 8:22
764,Olafsson,Bjarki Freyr,ISL,,,98283,9250058,1 / (1),38.39,m,bjarki freyrolafssonisl,11/21/20 8:22,11/21/20 8:22
766,Nojiri,Tomoyoshi,JPN,,,95304,,1 / (1),38.35,m,tomoyoshinojirijpn,11/21/20 8:22,11/21/20 8:22
767,Van Tittelboom,Ward,BEL,,,100460,,2 / (2),38.23,m,wardvan tittelboombel,11/21/20 8:22,11/21/20 8:22
768,Marchesi,Luis,SUI,,,98607,,2 / (2),37.86,m,luismarchesisui,11/21/20 8:22,11/21/20 8:22
769,Gaces,Jonas,CAN,,,99438,,3 / (3),37.62,m,jonasgacescan,11/21/20 8:22,11/21/20 8:22
770,Stastny,Oliver,CZE,,,101007,,1 / (1),37.49,m,oliverstastnycze,11/21/20 8:22,11/21/20 8:22
771,Grimm,Jasper,USA,,,100992,,2 / (2),37.47,m,jaspergrimmusa,11/21/20 8:22,11/21/20 8:22
772,Lindroos,Axel,FIN,,,99302,,2 / (2),37.39,m,axellindroosfin,11/21/20 8:22,11/21/20 8:22
773,Gibson,Cal,USA,,,100704,,3 / (3),37.35,m,calgibsonusa,11/21/20 8:22,11/21/20 8:22
774,Crossmon,Owen,USA,,,100708,,2 / (2),37.27,m,owencrossmonusa,11/21/20 8:22,11/21/20 8:22
775,Bormann,Philipp,GER,,,100006,,3 / (3),37.24,m,philippbormannger,11/21/20 8:22,11/21/20 8:22
776,Mattart,Oscar,BEL,,,99813,,1 / (1),37.23,m,oscarmattartbel,11/21/20 8:22,11/21/20 8:22
777,Brennan,Eryll,USA,,,98707,,1 / (1),37.21,m,eryllbrennanusa,11/21/20 8:22,11/21/20 8:22
778,Ellingsen Kjaerby,Fredrik,NOR,,,96209,,1 / (1),37.13,m,fredrikellingsen kjaerbynor,11/21/20 8:22,11/21/20 8:22
779,Dicks,Connor,USA,,,98945,,1 / (1),37.11,m,connordicksusa,11/21/20 8:22,11/21/20 8:22
780,Tsitsos,Christos,GRE,,,99210,,3 / (3),37.04,m,christostsitsosgre,11/21/20 8:22,11/21/20 8:22
781,Ewert,Lucas,CAN,,,97953,,1 / (1),37.04,m,lucasewertcan,11/21/20 8:22,11/21/20 8:22
782,Soudunsaari,Niklas,FIN,,,100673,,2 / (2),36.87,m,niklassoudunsaarifin,11/21/20 8:22,11/21/20 8:22
783,Kimura,Yuto,JPN,,,99489,,3 / (3),36.72,m,yutokimurajpn,11/21/20 8:22,11/21/20 8:22
784,Kerschhackl,Marco,ITA,20,9/24/00 0:00,91093,9290368,2 / (2),36.61,m,marcokerschhacklita,11/21/20 8:22,11/21/20 8:22
785,Terashima,Katsuyuki,JPN,,,96398,,2 / (2),36.58,m,katsuyukiterashimajpn,11/21/20 8:22,11/21/20 8:22
786,Georgalli,Oscar,NZL,,,99122,,3 / (3),36.45,m,oscargeorgallinzl,11/21/20 8:22,11/21/20 8:22
787,Sakamoto,Rento,JPN,,,95300,,3 / (4),36.44,m,rentosakamotojpn,11/21/20 8:22,11/21/20 8:22
787,Markov,Nikolay,RUS,,,100244,9480829,1 / (1),36.44,m,nikolaymarkovrus,11/21/20 8:22,11/21/20 8:22
789,Griesheimer,Noah,USA,,,97839,,1 / (1),36.39,m,noahgriesheimerusa,11/21/20 8:22,11/21/20 8:22
790,Willemse,Wendel,NED,,,99080,,1 / (1),36.29,m,wendelwillemsened,11/21/20 8:22,11/21/20 8:22
791,Bartolo,Pau,ESP,,,94522,9490156,1 / (1),36.05,m,paubartoloesp,11/21/20 8:22,11/21/20 8:22
792,Stepanov,Peresvet,RUS,,,100240,9480835,2 / (2),36.02,m,peresvetstepanovrus,11/21/20 8:22,11/21/20 8:22
793,Vaagsdal,Mathias,NOR,,,88948,,2 / (2),36.01,m,mathiasvaagsdalnor,11/21/20 8:22,11/21/20 8:22
794,Neubauer,Luis,GER,,,98289,,3 / (3),36,m,luisneubauerger,11/21/20 8:22,11/21/20 8:22
795,Ganserer,Lenz,GER,,,98287,,3 / (3),35.93,m,lenzgansererger,11/21/20 8:22,11/21/20 8:22
796,Veselka,Dominik,CZE,,,76786,9150121,1 / (1),35.8,m,dominikveselkacze,11/21/20 8:22,11/21/20 8:22
797,Denney,Liam,CAN,,,99403,,2 / (2),35.74,m,liamdenneycan,11/21/20 8:22,11/21/20 8:22
798,Darkov,Marko,MKD,,,98415,,2 / (2),35.51,m,markodarkovmkd,11/21/20 8:22,11/21/20 8:22
799,Golay,Eliot,SUI,,,98301,9510485,2 / (2),35.49,m,eliotgolaysui,11/21/20 8:22,11/21/20 8:22
800,Palissier Roy,Enzo,FRA,,,92778,,3 / (5),35.43,m,enzopalissier royfra,11/21/20 8:22,11/21/20 8:22
801,Iivonen,Martti,FIN,,,93962,,2 / (2),35.37,m,marttiiivonenfin,11/21/20 8:22,11/21/20 8:22
802,Gebhard,Bastian,GER,,,100775,,2 / (2),35.34,m,bastiangebhardger,11/21/20 8:22,11/21/20 8:22
803,Bodvarsson,Sigfinnur,ISL,,,95742,,1 / (1),35.3,m,sigfinnurbodvarssonisl,11/21/20 8:22,11/21/20 8:22
804,Pesic,Nemanja,SRB,,,100625,,3 / (3),35.21,m,nemanjapesicsrb,11/21/20 8:22,11/21/20 8:22
805,Figueras,Santiago,ARG,,,92338,9030141,2 / (2),35.18,m,santiagofiguerasarg,11/21/20 8:22,11/21/20 8:22
806,Gordillo-Faulkner,Mateo,CAN,,,99413,,3 / (5),35.12,m,mateogordillo-faulknercan,11/21/20 8:22,11/21/20 8:22
807,Fleischer,Lake,USA,,,97837,,3 / (3),34.93,m,lakefleischerusa,11/21/20 8:22,11/21/20 8:22
808,Riley,Sam,USA,,,98709,9531512,3 / (3),34.89,m,samrileyusa,11/21/20 8:22,11/21/20 8:22
809,Claudio,Jonathan,USA,,,98987,,1 / (1),34.79,m,jonathanclaudiousa,11/21/20 8:22,11/21/20 8:22
